"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/28/2021","AQS","450830011","1","6","ug/m3 LC","25","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"03/29/2021","AQS","450830011","1","4.4","ug/m3 LC","18","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"03/30/2021","AQS","450830011","1","9.1","ug/m3 LC","38","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"03/31/2021","AQS","450830011","1","6.3","ug/m3 LC","26","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/01/2021","AQS","450830011","1","2.6","ug/m3 LC","11","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/02/2021","AQS","450830011","1","3.6","ug/m3 LC","15","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/03/2021","AQS","450830011","1","5.8","ug/m3 LC","24","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/04/2021","AQS","450830011","1","10.3","ug/m3 LC","43","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/05/2021","AQS","450830011","1","9.4","ug/m3 LC","39","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/06/2021","AQS","450830011","1","14.6","ug/m3 LC","56","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/07/2021","AQS","450830011","1","16.4","ug/m3 LC","60","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/08/2021","AQS","450830011","1","22.2","ug/m3 LC","72","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/09/2021","AQS","450830011","1","9.6","ug/m3 LC","40","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/10/2021","AQS","450830011","1","8","ug/m3 LC","33","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/11/2021","AQS","450830011","1","5.6","ug/m3 LC","23","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/12/2021","AQS","450830011","1","6.1","ug/m3 LC","25","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/13/2021","AQS","450830011","1","7.5","ug/m3 LC","31","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/14/2021","AQS","450830011","1","11.6","ug/m3 LC","48","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/15/2021","AQS","450830011","1","3.9","ug/m3 LC","16","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/16/2021","AQS","450830011","1","3.8","ug/m3 LC","16","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/17/2021","AQS","450830011","1","7","ug/m3 LC","29","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/18/2021","AQS","450830011","1","7.7","ug/m3 LC","32","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/19/2021","AQS","450830011","1","7.3","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/20/2021","AQS","450830011","1","10.5","ug/m3 LC","44","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/21/2021","AQS","450830011","1","7.2","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/22/2021","AQS","450830011","1","7.2","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/23/2021","AQS","450830011","1","10.3","ug/m3 LC","43","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/24/2021","AQS","450830011","1","11.3","ug/m3 LC","47","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/25/2021","AQS","450830011","1","4.7","ug/m3 LC","20","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/26/2021","AQS","450830011","1","8","ug/m3 LC","33","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/27/2021","AQS","450830011","1","8.8","ug/m3 LC","37","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/28/2021","AQS","450830011","1","9.1","ug/m3 LC","38","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/29/2021","AQS","450830011","1","11.6","ug/m3 LC","48","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"04/30/2021","AQS","450830011","1","5.5","ug/m3 LC","23","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/01/2021","AQS","450830011","1","5.5","ug/m3 LC","23","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/02/2021","AQS","450830011","1","10.3","ug/m3 LC","43","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/05/2021","AQS","450830011","1","4.5","ug/m3 LC","19","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/06/2021","AQS","450830011","1","5.2","ug/m3 LC","22","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/07/2021","AQS","450830011","1","5","ug/m3 LC","21","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/08/2021","AQS","450830011","1","7.3","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/09/2021","AQS","450830011","1","11.1","ug/m3 LC","46","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/10/2021","AQS","450830011","1","5.5","ug/m3 LC","23","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/11/2021","AQS","450830011","1","5.8","ug/m3 LC","24","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/12/2021","AQS","450830011","1","5.5","ug/m3 LC","23","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/13/2021","AQS","450830011","1","4.3","ug/m3 LC","18","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/14/2021","AQS","450830011","1","6.3","ug/m3 LC","26","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/15/2021","AQS","450830011","1","7.6","ug/m3 LC","32","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/16/2021","AQS","450830011","1","12","ug/m3 LC","50","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/17/2021","AQS","450830011","1","11.8","ug/m3 LC","49","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/18/2021","AQS","450830011","1","14","ug/m3 LC","55","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/19/2021","AQS","450830011","1","11","ug/m3 LC","46","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/23/2021","AQS","450830011","1","13.7","ug/m3 LC","54","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/24/2021","AQS","450830011","1","14.4","ug/m3 LC","56","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/25/2021","AQS","450830011","1","15.9","ug/m3 LC","59","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/26/2021","AQS","450830011","1","13.8","ug/m3 LC","55","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/27/2021","AQS","450830011","1","12.9","ug/m3 LC","53","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/28/2021","AQS","450830011","1","10.7","ug/m3 LC","45","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/29/2021","AQS","450830011","1","3.9","ug/m3 LC","16","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/30/2021","AQS","450830011","1","2.3","ug/m3 LC","10","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"05/31/2021","AQS","450830011","1","5","ug/m3 LC","21","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/01/2021","AQS","450830011","1","8.2","ug/m3 LC","34","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/02/2021","AQS","450830011","1","9.1","ug/m3 LC","38","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/03/2021","AQS","450830011","1","9.8","ug/m3 LC","41","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/04/2021","AQS","450830011","1","8.5","ug/m3 LC","35","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/05/2021","AQS","450830011","1","9.4","ug/m3 LC","39","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/06/2021","AQS","450830011","1","7.1","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/07/2021","AQS","450830011","1","4.4","ug/m3 LC","18","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/08/2021","AQS","450830011","1","3.4","ug/m3 LC","14","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/09/2021","AQS","450830011","1","5.3","ug/m3 LC","22","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/10/2021","AQS","450830011","1","4.5","ug/m3 LC","19","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/11/2021","AQS","450830011","1","4.5","ug/m3 LC","19","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/12/2021","AQS","450830011","1","4.1","ug/m3 LC","17","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/13/2021","AQS","450830011","1","4.2","ug/m3 LC","18","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/14/2021","AQS","450830011","1","8","ug/m3 LC","33","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/15/2021","AQS","450830011","1","8.5","ug/m3 LC","35","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/16/2021","AQS","450830011","1","6.3","ug/m3 LC","26","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/17/2021","AQS","450830011","1","7.7","ug/m3 LC","32","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/18/2021","AQS","450830011","1","11.5","ug/m3 LC","48","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/19/2021","AQS","450830011","1","14.2","ug/m3 LC","55","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/20/2021","AQS","450830011","1","4.3","ug/m3 LC","18","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/21/2021","AQS","450830011","1","6.4","ug/m3 LC","27","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/22/2021","AQS","450830011","1","4.3","ug/m3 LC","18","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/23/2021","AQS","450830011","1","7.3","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/24/2021","AQS","450830011","1","9.4","ug/m3 LC","39","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/25/2021","AQS","450830011","1","9.5","ug/m3 LC","40","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/26/2021","AQS","450830011","1","9.1","ug/m3 LC","38","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/27/2021","AQS","450830011","1","5.7","ug/m3 LC","24","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/28/2021","AQS","450830011","1","7.3","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/29/2021","AQS","450830011","1","4.6","ug/m3 LC","19","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"06/30/2021","AQS","450830011","1","7.7","ug/m3 LC","32","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/04/2021","AQS","450830011","1","15.8","ug/m3 LC","59","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/05/2021","AQS","450830011","1","23.6","ug/m3 LC","75","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/06/2021","AQS","450830011","1","12.3","ug/m3 LC","51","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/07/2021","AQS","450830011","1","11.9","ug/m3 LC","50","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/08/2021","AQS","450830011","1","6.5","ug/m3 LC","27","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/09/2021","AQS","450830011","1","7.4","ug/m3 LC","31","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/10/2021","AQS","450830011","1","10.2","ug/m3 LC","43","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/11/2021","AQS","450830011","1","6.8","ug/m3 LC","28","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/12/2021","AQS","450830011","1","5.5","ug/m3 LC","23","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/13/2021","AQS","450830011","1","5","ug/m3 LC","21","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/14/2021","AQS","450830011","1","7.3","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/15/2021","AQS","450830011","1","10.8","ug/m3 LC","45","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/16/2021","AQS","450830011","1","11.8","ug/m3 LC","49","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/17/2021","AQS","450830011","1","7.2","ug/m3 LC","30","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/18/2021","AQS","450830011","1","5.1","ug/m3 LC","21","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/19/2021","AQS","450830011","1","3.4","ug/m3 LC","14","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/20/2021","AQS","450830011","1","7.5","ug/m3 LC","31","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/21/2021","AQS","450830011","1","22.8","ug/m3 LC","74","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/22/2021","AQS","450830011","1","26.3","ug/m3 LC","81","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/23/2021","AQS","450830011","1","25.4","ug/m3 LC","79","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/24/2021","AQS","450830011","1","23","ug/m3 LC","74","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/25/2021","AQS","450830011","1","19","ug/m3 LC","66","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/26/2021","AQS","450830011","1","15.2","ug/m3 LC","58","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/27/2021","AQS","450830011","1","7","ug/m3 LC","29","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/28/2021","AQS","450830011","1","9.5","ug/m3 LC","40","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/29/2021","AQS","450830011","1","14","ug/m3 LC","55","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/30/2021","AQS","450830011","1","18","ug/m3 LC","63","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"07/31/2021","AQS","450830011","1","17.6","ug/m3 LC","63","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"08/01/2021","AQS","450830011","1","14.8","ug/m3 LC","57","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"08/02/2021","AQS","450830011","1","17.6","ug/m3 LC","63","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"08/03/2021","AQS","450830011","1","17.3","ug/m3 LC","62","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"08/04/2021","AQS","450830011","1","12.4","ug/m3 LC","52","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"08/05/2021","AQS","450830011","1","10.1","ug/m3 LC","42","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"08/06/2021","AQS","450830011","1","9.3","ug/m3 LC","39","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
"08/07/2021","AQS","450830011","1","8.4","ug/m3 LC","35","T.K. Gregg","1","100.0000","88101","PM2.5 - Local Conditions","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.95556569","-81.92479656"
